PostInterventionDays,EIR,LARVcov,outcome,outcomeLabel,min.val,max.val,mean.val,median.val,sd.val,n.val,q25,q75,q2.5,q97.5,se.val,lower.ci.val,upper.ci.val,weighted
30,10,40,Nv,Host-seeking mosquitoes,35.3171865016522,40.1751363663887,36.9150552542753,36.7810260161114,1.26868759509727,18,35.7894995425017,37.7680575351324,35.4167607228484,39.3521903160334,0.299032533900179,36.2841517559737,37.5459587525769,0
30,10,40,PR,Prevalence,-2.6461105949836,2.15365546121324,0.302968138870892,0.414009785686306,1.27529670152563,18,-0.337334522976229,1.35208812000486,-2.41063170729136,1.95569284699776,0.300590315224537,-0.331221990735663,0.937158268477446,0
30,10,40,simulatedEIR,EIR,15.704390996466,21.842940177123,18.8948485848701,19.2024690084879,1.64800677686329,18,17.9194900445344,19.9646167411343,15.901074447317,21.405760985518,0.388438922453806,18.0753140952402,19.7143830744999,0
30,10,60,Nv,Host-seeking mosquitoes,53.8164357323065,57.9989601679708,55.1562965857201,54.9939263319891,0.996842019866279,18,54.6076704982875,55.4274651994176,53.9675246434323,57.3335163057975,0.234957917339714,54.6605787115815,55.6520144598587,0
30,10,60,PR,Prevalence,-1.1781492786675,2.957234830652,0.472101492332737,0.489592481309692,1.06997556514175,18,-0.437679858452842,1.13592027415362,-1.04717944637035,2.39521806468316,0.252195659271879,-0.0599848382610167,1.00418782292649,0
30,10,60,simulatedEIR,EIR,25.3510181206107,30.6924863216307,28.4187047386709,28.6399685866745,1.46447084666791,18,27.9892275791464,29.1872781570748,25.4761978480614,30.4852839582988,0.345179088842962,27.6904405198878,29.1469689574541,0
30,10,80,Nv,Host-seeking mosquitoes,72.4683642202233,75.354241278747,73.1630377496622,72.9044395820099,0.76719107956526,18,72.7546252768994,73.2909322442886,72.4755964806793,75.0099156299806,0.180828671608808,72.781522601383,73.5445528979413,0
30,10,80,PR,Prevalence,-1.47453656666203,2.83709283590211,0.464224289865657,0.432038308059163,1.23261704392221,18,-0.585901412291971,1.27349085577266,-1.34270230556615,2.50153370499302,0.290530623454504,-0.148741745336281,1.07719032506759,0
30,10,80,simulatedEIR,EIR,35.1532605392641,40.1769285000037,37.7869755883787,37.7607195602622,1.1280603107738,18,37.1793333571413,38.4020968618959,35.7600535656216,39.8210258875251,0.265886365111854,37.2260043933322,38.3479467834251,0
30,10,100,Nv,Host-seeking mosquitoes,90.6967451118682,90.9937593018789,90.8043780409033,90.7753814049157,0.0831524680033074,18,90.7445742833283,90.8416900828255,90.7039889084392,90.9649040725313,0.0195992246658454,90.7630272913899,90.8457287904168,0
30,10,100,PR,Prevalence,-1.69280957556436,2.38720433227243,0.206168712669999,0.0950624326744294,1.04526086986035,18,-0.41402604431055,0.939195705907676,-1.44633673082195,2.10964619048924,0.246370349729069,-0.313627289104633,0.72596471444463,0
30,10,100,simulatedEIR,EIR,45.000330626909,48.378477045578,46.6255616822981,46.4019578983291,1.04826501583938,18,45.9417263723389,46.9351419535192,45.135931552004,48.3497309892424,0.247078433726883,46.1042717538744,47.1468516107217,0
35,10,0,Nv,Host-seeking mosquitoes,0,0,0,0,0,18,0,0,0,0,0,0,0,0
35,10,0,PR,Prevalence,0,0,0,0,0,18,0,0,0,0,0,0,0,0
35,10,0,simulatedEIR,EIR,0,0,0,0,0,18,0,0,0,0,0,0,0,0
35,10,20,Nv,Host-seeking mosquitoes,18.1751996437205,22.0945432202661,19.1216336795236,18.7989397983278,0.951596072621806,18,18.5789074246838,19.1646142139277,18.2562204872812,21.4331859319556,0.224293345300455,18.6484160856043,19.5948512734428,0
35,10,20,PR,Prevalence,-2.59260813925401,2.91946561614797,-0.0761689416564401,0.0734501852676144,1.27203040380443,18,-0.576156045453643,0.541297562885394,-2.28879322056219,2.18732488024859,0.299820441468526,-0.708734779619599,0.556396896306718,0
35,10,20,simulatedEIR,EIR,9.02830333548599,15.1781938417831,12.0584486454143,12.272753154731,1.41453072040792,18,11.0533083782716,12.8563717785838,9.68612065225437,14.5473062690093,0.333408088199045,11.3550190671563,12.7618782236723,0
35,10,40,Nv,Host-seeking mosquitoes,36.6237258284654,42.0970146729587,38.3555574610291,38.2665487914887,1.41254815364282,18,37.1618871633092,39.0849711141395,36.7265605211345,41.2949069480567,0.332940792731125,37.6531137900288,39.0580011320294,0
35,10,40,PR,Prevalence,-2.05499858418198,2.53823586007654,0.438133878961239,0.496274499097757,1.26613082552511,18,-0.206606260972439,1.43547542158116,-2.0496478496919,2.30927179351693,0.298429897532708,-0.191498167744469,1.06776592566695,0
35,10,40,simulatedEIR,EIR,21.1682664663284,27.2846134521598,24.2008539160466,24.4572863987055,1.6197840511768,18,23.2392526927014,25.2655061160273,21.3514593563556,26.798099045415,0.381786762214978,23.3953542577149,25.0063535743783,0
35,10,60,Nv,Host-seeking mosquitoes,55.7751671950193,60.810468892576,57.2926000160139,56.9663311419027,1.23360657883526,18,56.5905416620694,57.5217819433512,55.9336235442682,60.1285419127208,0.290763859070251,56.6791418966765,57.9060581353512,0
35,10,60,PR,Prevalence,-0.678044696585206,3.01629621243448,0.679401745475345,0.609214772728176,1.06722025211706,18,-0.310370364439838,1.55414950813762,-0.614285686896389,2.57938121874777,0.251546225763863,0.148685599813571,1.21011789113712,0
35,10,60,simulatedEIR,EIR,33.4843823555326,38.4824143266423,36.3112214615813,36.6265062945386,1.33180431760789,18,35.9200633164737,36.9881760881126,33.6073980410292,38.2199103675267,0.313909288064688,35.6489307555959,36.9735121675668,0
35,10,80,Nv,Host-seeking mosquitoes,75.0565161522926,78.777358032782,75.9342029677102,75.5390362237609,1.00784037747253,18,75.4046628171347,75.976649409548,75.0716933752655,78.3788404071149,0.237550255088145,75.4330157390069,76.4353901964134,0
35,10,80,PR,Prevalence,-1.5251858908291,3.17391655795778,0.76863274202732,0.75334934427446,1.28715071151527,18,0.147001643067888,1.50856730180425,-1.26644105482828,2.87687547063016,0.303384332173845,0.128547751936385,1.40871773211826,0
35,10,80,simulatedEIR,EIR,46.0590674546043,50.1890521149041,48.254609067596,48.1789179890468,0.950925051495555,18,47.8218702131414,48.774136960437,46.5282884158013,49.8964154084288,0.224135184104225,47.7817251646324,48.7274929705596,0
35,10,100,Nv,Host-seeking mosquitoes,93.8939674154799,94.0889224671492,93.9646359191083,93.9456477175149,0.054565817260491,18,93.9254413556319,93.9891030335617,93.8987221939265,94.0699955024854,0.0128612864686264,93.9375009765658,93.9917708616507,0
35,10,100,PR,Prevalence,-1.14270160805233,3.34141432246408,0.517043710317376,0.378568537214159,1.1443887437431,18,-0.173678624136379,1.21827621238753,-1.05663533992143,2.87726287168404,0.269735013671434,-0.0520474234136981,1.08613484404845,0
35,10,100,simulatedEIR,EIR,58.4828648546374,61.0609119035048,59.732517450133,59.5584511215705,0.792824714861801,18,59.2113324234979,59.9487916843081,58.5970063636319,61.0423550051307,0.186870577390357,59.3382549949162,60.1267799053499,0
40,10,0,Nv,Host-seeking mosquitoes,0,0,0,0,0,18,0,0,0,0,0,0,0,0
40,10,0,PR,Prevalence,0,0,0,0,0,18,0,0,0,0,0,0,0,0
40,10,0,simulatedEIR,EIR,0,0,0,0,0,18,0,0,0,0,0,0,0,0
40,10,20,Nv,Host-seeking mosquitoes,18.6831204131289,22.807723943167,19.6175956700181,19.2677503760852,1.03370559712245,18,19.0132082288956,19.6360361515893,18.7427488912077,22.1690850937782,0.243646745825258,19.1035459701876,20.1316453698487,0
40,10,20,PR,Prevalence,-2.50736574158118,2.78229390896721,0.142430777331121,0.39895532080305,1.21664652820761,18,-0.547832717178027,0.589232234114308,-2.03538433874368,2.37500986949591,0.286766336800892,-0.462593307249595,0.747454861911838,0
40,10,20,simulatedEIR,EIR,11.286662192199,17.2670357255788,14.253120272354,14.4832820494786,1.39890942586823,18,13.2261844072956,15.0098314951711,11.9004574131589,16.6596487712559,0.329726113765734,13.5574589811126,14.9487815635954,0
40,10,40,Nv,Host-seeking mosquitoes,37.4852145886026,43.5200408459092,39.3449894800929,39.3011496765975,1.56014843250351,18,38.0472489380509,39.9943455138325,37.5920191520542,42.7502972246837,0.367730512093599,38.5691459172332,40.1208330429526,0
40,10,40,PR,Prevalence,-1.44318674439695,3.09897375391436,0.81981677965627,0.825354219441254,1.21558636765208,18,0.23227691589875,1.6443501160269,-1.39258428774571,2.6893834310341,0.28651645456157,0.215319900516698,1.42431365879584,0
40,10,40,simulatedEIR,EIR,25.6142549630478,31.8980437398066,28.5293149225933,28.7313654337783,1.63509673687094,18,27.5358163733634,29.5927225717217,25.7827910463202,31.3510079148476,0.385395996845812,27.7162004448135,29.3424294003732,0
40,10,60,Nv,Host-seeking mosquitoes,57.0675701440507,62.9208602965235,58.7670752691525,58.356619133561,1.4784468927602,18,57.9073219725309,59.0535431372963,57.2313957388152,62.2551087874773,0.348473274498306,58.0318609261574,59.5022896121476,0
40,10,60,PR,Prevalence,-0.511623101693697,3.59159080850113,1.16961954551485,0.840572288608212,1.12543874775892,18,0.31072179651989,1.96604264874303,-0.314324091936977,3.16422833385563,0.265268456783476,0.609952023085271,1.72928706794443,0
40,10,60,simulatedEIR,EIR,40.0506164050984,44.9493513936857,42.7260327994929,43.0653758136331,1.26884107361312,18,42.3265270931781,43.4671852450579,40.1734836088195,44.6246126479665,0.299068709133286,42.095052978121,43.3570126208648,0
40,10,80,Nv,Host-seeking mosquitoes,76.7673282092104,81.3430481982929,77.8471810294178,77.3589791062442,1.26694321143024,18,77.1743778430144,77.8412684089761,76.7901953261907,80.9142529110145,0.298621378726861,77.2171449927058,78.4772170661298,0
40,10,80,PR,Prevalence,-0.75670254379227,4.06332392070786,1.37832250748572,1.21727613586914,1.26489902924821,18,0.572198654070804,1.94941515308128,-0.457412750265289,3.68660494677389,0.298139560365896,0.749303018657379,2.00734199631407,0
40,10,80,simulatedEIR,EIR,54.8716687030708,58.2480092715266,56.7333081795863,56.6728284622532,0.842192066646402,18,56.2954508821052,57.1677207717908,55.2238349579018,58.0889734343287,0.198506573795728,56.3144959178898,57.1521204412828,0
40,10,100,Nv,Host-seeking mosquitoes,95.9924209807786,96.120401867628,96.0388028286218,96.0263440564147,0.0358098131922205,18,96.0130733528646,96.0548642030561,95.9955369707819,96.1079582220784,0.00844045391374754,96.0209950274706,96.056610629773,0
40,10,100,PR,Prevalence,-0.790399296759928,4.09863206291203,1.31930124635361,1.27591904982375,1.16906439410057,18,0.555916457308832,1.94104434697714,-0.417056931606861,3.73388527355068,0.275551120237419,0.737939200387278,1.90066329231993,0
40,10,100,simulatedEIR,EIR,69.3219149932331,71.2545396788327,70.2714848170269,70.1417258289777,0.587343729465404,18,69.8749477552779,70.4156052250513,69.4174060381091,71.2406388615613,0.138438244664128,69.9794056518666,70.5635639821872,0
45,10,0,Nv,Host-seeking mosquitoes,0,0,0,0,0,18,0,0,0,0,0,0,0,0
45,10,0,PR,Prevalence,0,0,0,0,0,18,0,0,0,0,0,0,0,0
45,10,0,simulatedEIR,EIR,0,0,0,0,0,18,0,0,0,0,0,0,0,0
45,10,20,Nv,Host-seeking mosquitoes,19.032593857129,23.3297330521792,19.9577867282563,19.5840603876128,1.10636766133742,18,19.3005909563201,20.0259190659421,19.0739894574324,22.7157396484274,0.260773358605729,19.407603033986,20.5079704225266,0
45,10,20,PR,Prevalence,-2.19887546584493,2.68060485163326,0.310708103900965,0.546009246392693,1.11465617593346,18,-0.301893020414674,0.802913632590792,-1.80474218477219,2.33301157740465,0.262726980231338,-0.243597371708219,0.865013579510148,0
45,10,20,simulatedEIR,EIR,13.0355898125548,18.922243595801,15.9795462033047,16.2342021318719,1.40050140591064,18,14.9529267344852,16.8293190769789,13.615571323679,18.2934464135996,0.330101347060236,15.2830932390133,16.6759991675962,0
45,10,40,Nv,Host-seeking mosquitoes,38.0531062086668,44.5803846151315,40.0280335080906,40.0257881725437,1.69969765372582,18,38.6392730359902,40.6113720848485,38.1641366681108,43.8487878727351,0.400622578972131,39.1827937501434,40.8732732660378,0
45,10,40,PR,Prevalence,-1.44234968091266,3.56218130456445,1.21856317568254,1.37449673162531,1.24631248048763,18,0.494483136200935,2.08299494900515,-1.21257650062115,3.15622249263656,0.293758668810076,0.598786560103463,1.83833979126162,0
45,10,40,simulatedEIR,EIR,29.0856508638575,35.6851058117986,31.9348450902465,32.0194398328541,1.68515213811548,18,30.8399570124901,33.011482001585,29.2634066849424,35.0778654898542,0.397194168064155,31.0968386470402,32.7728515334528,0
45,10,60,Nv,Host-seeking mosquitoes,57.920967220699,64.5250374224146,59.7933122548507,59.3469434812583,1.7131378694168,18,58.7849786241661,59.9941745812935,58.0831540022819,63.8873819626946,0.403790468190698,58.9413888348814,60.6452356748201,0
45,10,60,PR,Prevalence,0.326769204983667,4.14558076217751,1.7496614722519,1.59481022006061,1.07066707224648,18,0.909527427995139,2.43659473076106,0.359335824719467,3.79347852270079,0.252358649059545,1.2172312632651,2.2820916812387,0
45,10,60,simulatedEIR,EIR,45.1144587275368,50.172185176955,47.7520343829017,47.960336755442,1.28301004197328,18,47.2531246137695,48.5280624670583,45.2842907655313,49.7675744342774,0.302408367003247,47.1140084993311,48.3900602664723,0
45,10,80,Nv,Host-seeking mosquitoes,77.9000652331013,83.3106606338549,79.1860862807303,78.5930863171281,1.5271138763481,18,78.3065780068754,79.1374876335985,77.9301125299634,82.8685013366429,0.359944192536605,78.4266704161659,79.9455021452946,0
45,10,80,PR,Prevalence,0.436944203273996,4.57090385946207,2.27294152618666,2.03833221474415,1.2508029500277,18,1.80857060175981,2.79910202516303,0.457003544202552,4.5033498509786,0.294817082630909,1.65093185264059,2.89495119973272,0
45,10,80,simulatedEIR,EIR,61.7746942469125,64.8369346250191,63.3537243830104,63.336346562857,0.820134065515758,18,62.8795922544268,63.7735146020941,62.0029205983276,64.77551178921,0.193307453069428,62.9458813072133,63.7615674588076,0
45,10,100,Nv,Host-seeking mosquitoes,97.3696906671158,97.4537078885883,97.4001484954485,97.3919803706207,0.0235013277754292,18,97.3832661984138,97.4106993843445,97.3717313909099,97.4455307353703,0.00553931607896458,97.3884615600946,97.4118354308025,0
45,10,100,PR,Prevalence,0.447170589819335,5.01700218881962,2.29179629553845,2.00618028677735,1.12386397279677,18,1.59878774330411,2.60872533324646,0.715010204001097,4.69748753014867,0.264897278765282,1.73291189027381,2.8506807008031,0
45,10,100,simulatedEIR,EIR,77.7021281562164,79.1232352835276,78.4094663696933,78.3128195880083,0.424337197530975,18,78.1163316112157,78.5033130714191,77.7838886081176,79.108792146896,0.100017236627949,78.1984484458038,78.6204842935828,0
50,10,0,Nv,Host-seeking mosquitoes,0,0,0,0,0,18,0,0,0,0,0,0,0,0
50,10,0,PR,Prevalence,0,0,0,0,0,18,0,0,0,0,0,0,0,0
50,10,0,simulatedEIR,EIR,0,0,0,0,0,18,0,0,0,0,0,0,0,0
50,10,20,Nv,Host-seeking mosquitoes,19.2729948980567,23.7120407747987,20.1915829684253,19.8042537795215,1.16830460060167,18,19.4906017212722,20.2640312686448,19.2995884044162,23.1224152723236,0.275372035192295,19.6105987588769,20.7725671779737,0
50,10,20,PR,Prevalence,-1.84457554386508,3.57712293061523,0.603983201891558,0.721748876209401,1.22281527280668,18,-0.209410425911105,1.16991534327553,-1.50311557433893,2.87640700981387,0.288220323846694,-0.00410852720835919,1.21207493099148,0
50,10,20,simulatedEIR,EIR,14.3469963684673,20.1574864802146,17.2875489495051,17.570955660645,1.41964665915344,18,16.304486679292,18.2857728222555,14.8779648364425,19.6559191406315,0.334613926525408,16.5815752747618,17.9935226242484,0
50,10,40,Nv,Host-seeking mosquitoes,38.427160235439,45.3734518331468,40.5016622260614,40.4627460659678,1.82485755884038,18,39.0458122493636,41.0304339962114,38.5421025472352,44.682266673998,0.43012305151852,39.5941819115824,41.4091425405404,0
50,10,40,PR,Prevalence,-0.932333926376692,3.74455792030193,1.81888779189943,2.11495462703444,1.34565341400825,18,0.935366491700412,2.9706895429941,-0.712979924290928,3.56114713879491,0.317173551390689,1.14971009229864,2.48806549150023,0
50,10,40,simulatedEIR,EIR,31.6778901303646,38.727940154781,34.5375134529108,34.4314667284166,1.76947677680633,18,33.3222799951065,35.59537821556,31.9165591535552,38.0661985641305,0.417069676010623,33.6575733534217,35.4174535523999,0
50,10,60,Nv,Host-seeking mosquitoes,58.4846641566561,65.7575744307873,60.5132020407801,59.9915345254017,1.92823043608626,18,59.3622129946595,60.6368216489857,58.6465265351733,65.1547037793338,0.454488272348964,59.5543156038357,61.4720884777245,0
50,10,60,PR,Prevalence,1.09030180747447,4.87923195615677,2.6807619837804,2.66153898879004,1.09665591531905,18,1.86773171827259,3.22411236810522,1.13219123578247,4.7677083265483,0.258484278116814,2.13540782718455,3.22611614037625,0
50,10,60,simulatedEIR,EIR,48.8999895010352,54.3419214065161,51.5928707357447,51.620633019442,1.37305010119459,18,50.9419513246391,52.2781917461029,49.1647226511304,54.066025994924,0.323631012487855,50.9100689841279,52.2756724873616,0
50,10,80,Nv,Host-seeking mosquitoes,78.6510913203391,84.8507575046515,80.136271747588,79.4476304991249,1.77744983707027,18,79.0728275841522,80.0608704115254,78.6875901270044,84.4068587505425,0.418948944337105,79.2523667385087,81.0201767566672,0
50,10,80,PR,Prevalence,1.82091860879254,5.54008661195752,3.44503046135308,3.19563729459145,1.17508249760326,18,2.85055500145103,4.18758672725492,1.83606300466251,5.49332662540023,0.276969600836297,2.86067568292238,4.02938523978377,0
50,10,80,simulatedEIR,EIR,67.0638964992464,70.4540951560106,68.3973781158073,68.2440599743916,0.894679774371869,18,67.8147379109478,68.9415619939861,67.1631491947963,70.281609724033,0.2108780451496,67.9524643311276,68.8422919004869,0
50,10,100,Nv,Host-seeking mosquitoes,98.2736328971533,98.3287813226043,98.2936342450806,98.2882735464515,0.0154206791522013,18,98.2825653013048,98.3005530817897,98.2749727833057,98.3234095934459,0.00363468893300785,98.2859657217491,98.301302768412,0
50,10,100,PR,Prevalence,2.51117863800991,6.27190495683782,3.73767948555044,3.67892412017199,1.01125904691599,18,2.93530379582038,4.07954306540249,2.57713446265348,5.83665418913138,0.238356043203514,3.23479219252895,4.24056677857192,0
50,10,100,simulatedEIR,EIR,84.0047443446213,85.030286930296,84.5177305081056,84.4537115363975,0.299856840022791,18,84.3101134397413,84.5774356178366,84.0745324986418,85.0158518486852,0.0706769349884285,84.3686152096735,84.6668458065377,0
55,10,0,Nv,Host-seeking mosquitoes,0,0,0,0,0,18,0,0,0,0,0,0,0,0
55,10,0,PR,Prevalence,0,0,0,0,0,18,0,0,0,0,0,0,0,0
55,10,0,simulatedEIR,EIR,0,0,0,0,0,18,0,0,0,0,0,0,0,0
55,10,20,Nv,Host-seeking mosquitoes,19.4386064446613,23.9933675014954,20.3526640320127,19.954182408002,1.21987573101346,18,19.6146189343369,20.3935217853406,19.4520959779133,23.4257382650458,0.287527467201505,19.746034102656,20.9592939613694,0
55,10,20,PR,Prevalence,-1.90120713214111,3.58633468364845,0.881917215996371,0.863428378107877,1.19515826957823,18,0.384916512433912,1.47906793791696,-1.47712572976812,2.94547094021425,0.281701505669983,0.287578991034741,1.476255440958,0
55,10,20,simulatedEIR,EIR,15.3550934027707,21.0549822007843,18.2617183678949,18.5293676587881,1.44553601947565,18,17.322170540177,19.2882045984128,15.8152183906977,20.6932796436091,0.340716107273548,17.5428702171504,18.9805665186393,0
55,10,40,Nv,Host-seeking mosquitoes,38.6740789487563,45.9697107610074,40.8316146591294,40.7361783882582,1.93334531821558,18,39.3193535080056,41.3632739263874,38.7922731112255,45.3176288297847,0.4556938616285,39.8701846511425,41.7930446671162,0
55,10,40,PR,Prevalence,0.0361550947809341,4.07009334463617,2.40670004026181,2.54510214127088,1.15259964276404,18,1.73460915779513,3.27802183021514,0.183598188929686,3.99797713998272,0.271670341130548,1.83352572250929,2.97987435801434,0
55,10,40,simulatedEIR,EIR,33.5923689405998,41.1358365589296,36.4959495440472,36.372597100329,1.8788432221138,18,35.1543235996465,37.4412121742468,33.9104695514917,40.4356998488227,0.442847594381016,35.5616227908161,37.4302762972782,0
55,10,60,Nv,Host-seeking mosquitoes,58.8568141758068,66.713166999628,61.0221262708299,60.3969942070246,2.11969883263624,18,59.7797688714572,61.0768165971861,59.0192064379534,66.1480622130095,0.499617806210097,59.9680248403249,62.0762277013348,0
55,10,60,PR,Prevalence,2.1992668820914,5.81557733481942,3.59429228293079,3.593671438924,1.07770377304764,18,2.79160184680441,3.94874428115915,2.24768084704392,5.60678380875251,0.254017215344105,3.05836280495996,4.13022176090163,0
55,10,60,simulatedEIR,EIR,51.6996421508147,57.6820189193754,54.4921009607722,54.3438135572287,1.51814660481217,18,53.848383992022,55.0125047018633,52.0749236587752,57.4946958740283,0.357830586366006,53.737144415432,55.2470575061124,0
55,10,80,Nv,Host-seeking mosquitoes,79.1497662067632,86.0785461535769,80.8198239511142,80.008035830027,2.01171408485859,18,79.5936909076628,80.7409627622781,79.1917076133274,85.6404047887548,0.474165557070667,79.8194220723344,81.8202258298939,0
55,10,80,PR,Prevalence,3.05502965101474,6.79760007865763,4.71951477732958,4.6036545876499,1.12916573505778,18,3.93606639066295,5.3402159240521,3.06593183408162,6.64619777640975,0.266146916114282,4.15799386771937,5.28103568693979,0
55,10,80,simulatedEIR,EIR,71.0050393572719,74.8462700705183,72.1889802329641,71.9153655772288,1.0469066679094,18,71.5232577324052,72.7118968878338,71.0225028945471,74.591573965382,0.246758268049383,71.6683657950744,72.7095946708539,0
55,10,100,Nv,Host-seeking mosquitoes,98.8669287166503,98.9031229218287,98.8800583421201,98.8765412477627,0.0101216580749581,18,98.8727953958951,98.8846031082408,98.8678094634728,98.8996019931842,0.00238569768721816,98.8750249599756,98.8850917242645,0
55,10,100,PR,Prevalence,3.78883786828442,7.98309287258855,5.3392489194877,5.11102715086583,1.00264862501029,18,4.84718893331254,5.91937801777931,3.96851571890012,7.38231286175905,0.236326547297382,4.84064348854412,5.83785435043128,0
55,10,100,simulatedEIR,EIR,88.6428020812576,89.3721359166978,89.0113472301868,88.97004484197,0.210180592835218,18,88.8668190965451,89.0505122858017,88.7015774372604,89.3633604794503,0.0495400408225305,88.9068268803329,89.1158675800406,0
60,10,0,Nv,Host-seeking mosquitoes,0,0,0,0,0,18,0,0,0,0,0,0,0,0
60,10,0,PR,Prevalence,0,0,0,0,0,18,0,0,0,0,0,0,0,0
60,10,0,simulatedEIR,EIR,0,0,0,0,0,18,0,0,0,0,0,0,0,0
60,10,20,Nv,Host-seeking mosquitoes,19.5500675915242,24.1999286068966,20.4640019971701,20.0559904638907,1.26172559691129,18,19.697230924472,20.4798500280172,19.5510066766269,23.6518657047828,0.297391575190872,19.836560619116,21.0914433752242,0
60,10,20,PR,Prevalence,-1.21089510072547,3.66300542684426,1.27423976778045,1.32241953231639,1.14718266794243,18,0.897857235514561,1.77422452681328,-1.06333793299799,3.3189911650454,0.27039354792059,0.703759248231971,1.84472028732893,0
60,10,20,simulatedEIR,EIR,16.1769795975843,21.7513028917827,19.0077628771704,19.2553609192297,1.4800955986225,18,18.0513650453475,19.9795320136147,16.5491633033499,21.5184055860606,0.348861878196778,18.2717286520387,19.7437971023022,0
60,10,40,Nv,Host-seeking mosquitoes,38.8366286400568,46.4192370502454,41.0625159039565,40.9203893291573,2.02502389582256,18,39.5035409630136,41.5838356127539,38.9574453182083,45.8036746357999,0.477302709600311,40.0554952118997,42.0695365960133,0
60,10,40,PR,Prevalence,0.334537448667678,5.171579794818,3.01356219119864,3.08101049842541,1.19405029511545,18,2.35856356720265,3.93925607335169,0.615884244036326,4.77122365092999,0.281440353584644,2.41977494897485,3.60734943342244,0
60,10,40,simulatedEIR,EIR,35.0393744160516,43.0241274265875,37.9913048742964,37.7641735874611,1.99397322763734,18,36.5511525555703,38.8624842447808,35.3761441293098,42.3214652420428,0.469983996922263,36.9997253162575,38.9828844323354,0
60,10,60,Nv,Host-seeking mosquitoes,59.102743473904,67.4591962284512,61.3846221678887,60.6708667938324,2.28665787912903,18,60.0531090864209,61.3788835221077,59.2658311252671,66.9328576712533,0.538970430861928,60.2474939568646,62.5217503789127,0
60,10,60,PR,Prevalence,2.63724722943285,6.99512999757874,4.68819188709042,4.70020937433946,1.20055458430378,18,3.7226769549542,5.41027756931285,2.91657993740562,6.96370267487526,0.2829734292486,4.09117013794881,5.28521363623203,0
60,10,60,simulatedEIR,EIR,53.7888692899591,60.3715066076076,56.6887108852706,56.3771766762539,1.69391705554202,18,55.9943912418262,57.0539470184107,54.1911661843249,60.2362717300275,0.399260078913771,55.8463457511713,57.5310760193698,0
60,10,80,Nv,Host-seeking mosquitoes,79.4809019364507,87.0732399146393,81.3181829920251,80.3926579334238,2.22684434508385,18,79.9448554835875,81.2291321984685,79.5274662254491,86.6456194521217,0.524872245685235,80.210799351706,82.4255666323442,0
60,10,80,PR,Prevalence,4.28541028533883,7.8704368285603,6.13037081204755,6.03807270593324,1.07311057090299,18,5.42058276368802,6.70150943957705,4.47550937444022,7.82216548788868,0.252934587216157,5.59672547976606,6.66401614432903,0
60,10,80,simulatedEIR,EIR,73.7441226066744,78.2838193373958,75.0348593904073,74.5943936396458,1.24110960416008,18,74.2759941717921,75.4096782344888,73.7942225351936,77.9764465537235,0.292532339099115,74.417670104356,75.6520486764586,0
60,10,100,Nv,Host-seeking mosquitoes,99.2563288950168,99.280083893882,99.2649487097842,99.2626451147854,0.00664337824908198,18,99.2601876595612,99.2679389895186,99.2569063217261,99.2777750814871,0.00156585926997103,99.2616450355037,99.2682523840647,0
60,10,100,PR,Prevalence,5.50854627153975,9.92513449155137,7.16401880134529,6.87190706063494,1.16128852594863,18,6.56804723401139,7.57363719180727,5.54890341438467,9.42760385183606,0.273718330537469,6.58652360363881,7.74151399905177,0
60,10,100,simulatedEIR,EIR,92.0058650428885,92.5185449473385,92.268980887058,92.2450674032074,0.146892862811617,18,92.1688160290804,92.296134039266,92.0511569477225,92.5149674992837,0.0346229798006665,92.1959327849236,92.3420289891925,0
65,10,0,Nv,Host-seeking mosquitoes,0,0,0,0,0,18,0,0,0,0,0,0,0,0
65,10,0,PR,Prevalence,0,0,0,0,0,18,0,0,0,0,0,0,0,0
65,10,0,simulatedEIR,EIR,0,0,0,0,0,18,0,0,0,0,0,0,0,0
65,10,20,Nv,Host-seeking mosquitoes,19.6020724794673,24.3514988563761,20.5412240282033,20.1249694786523,1.29536252670142,18,19.7519634902652,20.537215764264,19.6134641938956,23.8209011273596,0.305319875575172,19.8970553984927,21.1853926579139,0
65,10,20,PR,Prevalence,-1.20315515862784,4.02656142639934,1.59922387255429,1.78214355356272,1.16008194799701,18,1.05255546738808,1.9492372753312,-0.653475716242925,3.70842774818215,0.273433937386928,1.02232869194705,2.17611905316153,0
65,10,20,simulatedEIR,EIR,16.8376597548771,22.3139920527358,19.5987580931792,19.8181382547046,1.51958108302746,18,18.5744656168517,20.5618366976519,17.1385024384272,22.1863555044738,0.358168696123839,18.8430881986049,20.3544279877535,0
65,10,40,Nv,Host-seeking mosquitoes,38.9438559883882,46.7583327652819,41.2248115720155,41.0445932334384,2.10123033808417,18,39.6275704421739,41.7172540152644,39.0667095188843,46.1764722783022,0.495264740298073,40.179894307783,42.2697288362479,0
65,10,40,PR,Prevalence,1.24038776033196,5.48950217442072,3.62154709524471,3.96186628376713,1.1980394680548,18,2.82582812497483,4.51662152782876,1.31069199438824,5.23864170512698,0.282380610663557,3.02577608398865,4.21731810650077,0
65,10,40,simulatedEIR,EIR,36.1427786068394,44.5146260431225,39.1667153744372,38.8508176181534,2.10692528746972,18,37.6506300502014,40.0251033070553,36.4848537152193,43.8440424796751,0.496607052741084,38.1189660785022,40.2144646703722,0
